Pallet: "balances", Extrinsic: "set_balance_killing", Steps: 100, Repeat: 10
E,U,time
501,694,340000
501,694,311000
501,694,315000
501,694,326000
501,694,325000
501,694,323000
501,694,338000
501,703,301000
501,703,329000
501,703,328000
501,703,337000
501,703,340000
501,703,364000
501,703,339000
501,703,336000
501,703,326000
501,703,328000
501,712,336000
501,712,324000
501,712,341000
501,712,315000
501,712,302000
501,712,316000
501,712,329000
501,712,326000
501,712,312000
501,712,324000
501,721,341000
501,721,330000
501,721,325000
501,721,330000
501,721,333000
501,721,332000
501,721,332000
501,721,334000
501,721,328000
501,721,328000
501,730,384000
501,730,336000
501,730,326000
501,730,338000
501,730,319000
501,730,355000
501,730,373000
501,730,319000
501,730,324000
501,730,335000
501,739,334000
501,739,311000
501,739,313000
501,739,332000
501,739,330000
501,739,335000
501,739,307000
501,739,330000
501,739,329000
501,739,334000
501,748,328000
501,748,326000
501,748,334000
501,748,308000
501,748,351000
501,748,349000
501,748,340000
501,748,331000
501,748,334000
501,748,405000
501,757,325000
501,757,339000
501,757,315000
501,757,318000
501,757,340000
501,757,338000
501,757,322000
